TransactionID,ProductID,TransactionDate,TransactionType,Quantity,UnitCost,WarehouseID,BatchNumber,ExpiryDate
2616,19.0,2023-04-06,Outbound,-4.0,40.53,1,B002616,2023-03-19
2617,17.0,2023-02-25,Outbound,-8.0,25.12,3,B002617,2023-03-22
2618,17.0,2023-02-22,Inbound,55.0,25.12,3,B002618,2023-05-14
2619,10.0,2023-11-26,Outbound,-8.0,10.74,3,B002619,2023-06-14
2620,48.0,2023-12-15,Outbound,-3.0,12.0,3,B002620,2023-04-26
2621,48.0,2023-07-20,Inbound,87.0,12.0,3,B002621,2023-02-20
2622,33.0,2023-08-01,Outbound,-1.0,21.05,2,B002622,2023-05-27
2623,39.0,2023-07-11,Outbound,-8.0,6.98,1,B002623,2023-06-01
2624,6.0,2023-02-11,Outbound,-6.0,23.17,2,B002624,2023-04-16
2625,15.0,2023-11-07,Outbound,-10.0,37.19,2,B002625,2023-06-13
2626,15.0,2023-03-12,Inbound,63.0,37.19,2,B002626,2023-05-06
2627,23.0,2023-04-16,Outbound,-1.0,47.9,4,B002627,2023-06-06
2628,23.0,2023-02-11,Inbound,129.0,47.9,4,B002628,2023-06-07
2629,10.0,2023-08-15,Outbound,-8.0,10.74,1,B002629,2023-06-20
2630,10.0,2023-04-29,Inbound,114.0,10.74,1,B002630,2023-02-28
2631,7.0,2023-11-28,Outbound,-1.0,17.98,3,B002631,2023-04-03
2632,33.0,2023-06-05,Outbound,-7.0,21.05,3,B002632,2023-04-21
2633,33.0,2023-02-09,Inbound,98.0,21.05,3,B002633,2023-03-17
2634,28.0,2023-10-22,Outbound,-1.0,23.04,2,B002634,2023-02-20
2635,20.0,2023-05-25,Outbound,-4.0,45.49,5,B002635,2023-04-11
2636,20.0,2023-08-15,Inbound,110.0,45.49,5,B002636,2023-06-13
2637,36.0,2023-07-16,Outbound,-4.0,9.45,2,B002637,2023-06-11
2638,19.0,2023-01-13,Outbound,-6.0,40.53,4,B002638,2023-05-07
2639,48.0,2023-01-31,Outbound,-8.0,12.0,5,B002639,2023-03-27
2640,2.0,2023-07-17,Outbound,-9.0,31.73,1,B002640,2023-04-23
2641,17.0,2023-04-10,Outbound,-2.0,25.12,2,B002641,2023-02-19
2642,17.0,2023-04-24,Inbound,165.0,25.12,2,B002642,2023-04-23
2643,34.0,2023-03-10,Outbound,-9.0,43.77,2,B002643,2023-05-15
2644,50.0,2023-01-01,Outbound,-8.0,33.76,4,B002644,2023-03-22
2645,50.0,2023-06-29,Inbound,146.0,33.76,4,B002645,2023-02-12
2646,18.0,2023-02-07,Outbound,-5.0,12.42,4,B002646,2023-02-12
2647,18.0,2023-01-02,Inbound,98.0,12.42,4,B002647,2023-04-17
2648,44.0,2023-03-02,Outbound,-2.0,16.38,3,B002648,2023-03-11
2649,44.0,2023-08-17,Inbound,52.0,16.38,3,B002649,2023-03-04
2650,40.0,2023-08-19,Outbound,-8.0,26.49,3,B002650,2023-02-19
2651,40.0,2023-09-02,Inbound,110.0,26.49,3,B002651,2023-05-23
2652,46.0,2023-10-19,Outbound,-5.0,28.66,1,B002652,2023-04-25
2653,47.0,2023-04-12,Outbound,-7.0,29.6,1,B002653,2023-02-03
2654,18.0,2023-12-24,Outbound,-4.0,12.42,2,B002654,2023-05-05
2655,16.0,2023-11-22,Outbound,-3.0,43.46,3,B002655,2023-02-25
2656,20.0,2023-10-22,Outbound,-7.0,45.49,3,B002656,2023-04-09
2657,40.0,2023-03-24,Outbound,-5.0,26.49,4,B002657,2023-06-06
2658,8.0,2023-08-04,Outbound,-3.0,24.93,2,B002658,2023-02-20
2659,14.0,2023-05-29,Outbound,-5.0,5.42,1,B002659,2023-02-11
2660,20.0,2023-08-06,Outbound,-10.0,45.49,2,B002660,2023-02-01
2661,38.0,2023-11-22,Outbound,-2.0,34.79,2,B002661,2023-03-17
2662,20.0,2023-07-18,Outbound,-1.0,45.49,1,B002662,2023-06-23
2663,48.0,2023-07-26,Outbound,-7.0,12.0,5,B002663,2023-06-15
2664,18.0,2023-01-25,Outbound,-6.0,12.42,5,B002664,2023-03-10
2665,16.0,2023-01-28,Outbound,-2.0,43.46,3,B002665,2023-06-09
2666,8.0,2023-07-18,Outbound,-7.0,24.93,5,B002666,2023-06-30
2667,41.0,2023-07-24,Outbound,-4.0,15.13,1,B002667,2023-02-28
2668,41.0,2023-10-23,Outbound,-1.0,15.13,3,B002668,2023-05-24
2669,12.0,2023-07-28,Outbound,-3.0,44.44,1,B002669,2023-06-27
2670,36.0,2023-01-19,Outbound,-5.0,9.45,3,B002670,2023-05-19
2671,48.0,2023-10-01,Outbound,-9.0,12.0,5,B002671,2023-06-28
2672,31.0,2023-02-26,Outbound,-4.0,19.14,1,B002672,2023-06-05
2673,2.0,2023-07-31,Outbound,-9.0,31.73,2,B002673,2023-06-09
2674,47.0,2023-11-11,Outbound,-6.0,29.6,5,B002674,2023-03-08
2675,47.0,2023-09-02,Inbound,80.0,29.6,5,B002675,2023-04-13
2676,18.0,2023-04-21,Outbound,-5.0,12.42,4,B002676,2023-05-31
2677,43.0,2023-04-16,Outbound,-7.0,10.63,1,B002677,2023-02-02
2678,43.0,2023-03-27,Inbound,136.0,10.63,1,B002678,2023-06-26
2679,30.0,2023-06-05,Outbound,-3.0,25.27,3,B002679,2023-02-22
2680,30.0,2023-11-20,Inbound,165.0,25.27,3,B002680,2023-05-15
2681,10.0,2023-04-25,Outbound,-8.0,10.74,5,B002681,2023-02-19
2682,10.0,2023-06-18,Inbound,116.0,10.74,5,B002682,2023-05-20
2683,12.0,2023-04-26,Outbound,-5.0,44.44,5,B002683,2023-04-23
2684,12.0,2023-06-29,Inbound,53.0,44.44,5,B002684,2023-05-16
2685,8.0,2023-08-24,Outbound,-5.0,24.93,3,B002685,2023-03-07
2686,2.0,2023-04-06,Outbound,-9.0,31.73,1,B002686,2023-04-08
2687,24.0,2023-06-13,Outbound,-8.0,25.51,2,B002687,2023-04-09
2688,31.0,2023-03-29,Outbound,-6.0,19.14,1,B002688,2023-05-18
2689,13.0,2023-01-22,Outbound,-6.0,33.65,3,B002689,2023-03-31
2690,13.0,2023-02-22,Inbound,200.0,33.65,3,B002690,2023-04-19
2691,41.0,2023-04-18,Outbound,-4.0,15.13,4,B002691,2023-06-13
2692,44.0,2023-12-17,Outbound,-7.0,16.38,4,B002692,2023-02-07
2693,14.0,2023-03-30,Outbound,-7.0,5.42,4,B002693,2023-03-03
2694,14.0,2023-07-04,Inbound,162.0,5.42,4,B002694,2023-02-17
2695,10.0,2023-07-11,Outbound,-3.0,10.74,2,B002695,2023-06-17
2696,41.0,2023-02-28,Outbound,-7.0,15.13,2,B002696,2023-04-17
2697,41.0,2023-06-11,Inbound,161.0,15.13,2,B002697,2023-03-02
2698,1.0,2023-09-15,Outbound,-1.0,44.31,3,B002698,2023-06-21
2699,26.0,2023-02-12,Outbound,-4.0,48.87,4,B002699,2023-02-22
2700,36.0,2023-11-16,Outbound,-9.0,9.45,2,B002700,2023-05-11
2701,36.0,2023-01-23,Inbound,185.0,9.45,2,B002701,2023-04-07
2702,48.0,2023-05-29,Outbound,-5.0,12.0,2,B002702,2023-03-17
2703,48.0,2023-06-27,Inbound,178.0,12.0,2,B002703,2023-04-26
2704,46.0,2023-09-16,Outbound,-6.0,28.66,4,B002704,2023-03-07
2705,45.0,2023-06-16,Outbound,-6.0,31.79,3,B002705,2023-04-13
2706,44.0,2023-04-02,Outbound,-7.0,16.38,2,B002706,2023-05-27
2707,34.0,2023-08-25,Outbound,-5.0,43.77,4,B002707,2023-02-19
2708,50.0,2023-02-27,Outbound,-1.0,33.76,5,B002708,2023-04-02
2709,50.0,2023-04-20,Inbound,137.0,33.76,5,B002709,2023-06-27
2710,6.0,2023-11-03,Outbound,-8.0,23.17,1,B002710,2023-02-12
2711,8.0,2023-01-30,Outbound,-1.0,24.93,2,B002711,2023-04-20
2712,11.0,2023-08-12,Outbound,-1.0,29.5,1,B002712,2023-03-30
2713,7.0,2023-03-21,Outbound,-7.0,17.98,4,B002713,2023-06-06
2714,46.0,2023-08-13,Outbound,-1.0,28.66,4,B002714,2023-03-18
2715,27.0,2023-07-11,Outbound,-1.0,23.33,4,B002715,2023-02-24
2716,27.0,2023-01-30,Inbound,159.0,23.33,4,B002716,2023-05-01
2717,12.0,2023-12-11,Outbound,-2.0,44.44,2,B002717,2023-05-14
2718,8.0,2023-02-08,Outbound,-9.0,24.93,5,B002718,2023-03-27
2719,8.0,2023-06-12,Inbound,62.0,24.93,5,B002719,2023-02-09
2720,48.0,2023-06-03,Outbound,-4.0,12.0,3,B002720,2023-04-18
2721,8.0,2023-10-21,Outbound,-8.0,24.93,5,B002721,2023-06-13
2722,8.0,2023-08-10,Inbound,71.0,24.93,5,B002722,2023-06-09
2723,22.0,2023-02-04,Outbound,-4.0,37.89,1,B002723,2023-06-29
2724,22.0,2023-05-03,Inbound,98.0,37.89,1,B002724,2023-02-22
2725,38.0,2023-04-01,Outbound,-10.0,34.79,1,B002725,2023-05-12
2726,38.0,2023-12-30,Inbound,84.0,34.79,1,B002726,2023-04-20
2727,50.0,2023-10-19,Outbound,-6.0,33.76,3,B002727,2023-05-20
2728,18.0,2023-03-10,Outbound,-6.0,12.42,5,B002728,2023-06-22
2729,18.0,2023-04-13,Inbound,123.0,12.42,5,B002729,2023-06-27
2730,27.0,2023-04-19,Outbound,-1.0,23.33,5,B002730,2023-04-16
2731,31.0,2023-09-05,Outbound,-1.0,19.14,5,B002731,2023-03-02
2732,32.0,2023-05-28,Outbound,-9.0,41.7,2,B002732,2023-03-03
2733,32.0,2023-12-15,Inbound,187.0,41.7,2,B002733,2023-03-14
2734,16.0,2023-12-01,Outbound,-9.0,43.46,3,B002734,2023-04-26
2735,39.0,2023-02-13,Outbound,-4.0,6.98,4,B002735,2023-02-17
2736,24.0,2023-07-13,Outbound,-4.0,25.51,5,B002736,2023-06-30
2737,38.0,2023-09-16,Outbound,-4.0,34.79,3,B002737,2023-06-04
2738,15.0,2023-10-13,Outbound,-9.0,37.19,1,B002738,2023-04-28
2739,10.0,2023-12-12,Outbound,-5.0,10.74,2,B002739,2023-06-14
2740,50.0,2023-11-25,Outbound,-1.0,33.76,3,B002740,2023-06-22
2741,20.0,2023-03-18,Outbound,-8.0,45.49,1,B002741,2023-06-09
2742,37.0,2023-05-08,Outbound,-7.0,15.22,5,B002742,2023-02-13
2743,22.0,2023-02-22,Outbound,-8.0,37.89,4,B002743,2023-04-26
2744,22.0,2023-06-12,Inbound,119.0,37.89,4,B002744,2023-03-26
2745,43.0,2023-02-27,Outbound,-6.0,10.63,1,B002745,2023-06-17
2746,14.0,2023-11-06,Outbound,-1.0,5.42,5,B002746,2023-02-20
2747,18.0,2023-06-07,Outbound,-7.0,12.42,4,B002747,2023-05-06
2748,34.0,2023-07-09,Outbound,-8.0,43.77,1,B002748,2023-02-22
2749,10.0,2023-11-04,Outbound,-7.0,10.74,3,B002749,2023-05-24
2750,39.0,2023-12-16,Outbound,-2.0,6.98,4,B002750,2023-06-22
2751,39.0,2023-02-21,Inbound,85.0,6.98,4,B002751,2023-04-29
2752,41.0,2023-04-16,Outbound,-9.0,15.13,5,B002752,2023-05-08
2753,49.0,2023-01-12,Outbound,-8.0,25.7,1,B002753,2023-06-06
2754,49.0,2023-06-20,Inbound,84.0,25.7,1,B002754,2023-06-14
2755,14.0,2023-08-28,Outbound,-6.0,5.42,3,B002755,2023-05-24
2756,7.0,2023-09-25,Outbound,-1.0,17.98,5,B002756,2023-04-14
2757,7.0,2023-07-02,Inbound,99.0,17.98,5,B002757,2023-05-30
2758,39.0,2023-04-20,Outbound,-6.0,6.98,5,B002758,2023-06-05
2759,37.0,2023-06-08,Outbound,-5.0,15.22,1,B002759,2023-02-10
2760,37.0,2023-09-12,Inbound,153.0,15.22,1,B002760,2023-02-14
2761,41.0,2023-08-22,Outbound,-1.0,15.13,4,B002761,2023-06-04
2762,41.0,2023-08-17,Inbound,72.0,15.13,4,B002762,2023-04-14
2763,12.0,2023-05-09,Outbound,-5.0,44.44,3,B002763,2023-06-29
2764,12.0,2023-10-12,Inbound,80.0,44.44,3,B002764,2023-06-27
2765,46.0,2023-12-27,Outbound,-9.0,28.66,1,B002765,2023-06-22
2766,33.0,2023-04-14,Outbound,-10.0,21.05,4,B002766,2023-05-22
2767,29.0,2023-07-22,Outbound,-1.0,47.09,4,B002767,2023-05-05
2768,20.0,2023-02-24,Outbound,-2.0,45.49,2,B002768,2023-05-25
2769,43.0,2023-02-27,Outbound,-8.0,10.63,5,B002769,2023-03-27
2770,12.0,2023-07-09,Outbound,-4.0,44.44,4,B002770,2023-03-08
2771,12.0,2023-03-02,Inbound,160.0,44.44,4,B002771,2023-05-15
2772,44.0,2023-08-17,Outbound,-5.0,16.38,4,B002772,2023-05-27
2773,27.0,2023-01-02,Outbound,-8.0,23.33,2,B002773,2023-06-04
2774,16.0,2023-01-15,Outbound,-10.0,43.46,2,B002774,2023-02-08
2775,15.0,2023-09-02,Outbound,-3.0,37.19,5,B002775,2023-06-18
2776,46.0,2023-12-25,Outbound,-10.0,28.66,2,B002776,2023-04-21
2777,49.0,2023-08-08,Outbound,-2.0,25.7,1,B002777,2023-06-18
2778,49.0,2023-08-28,Inbound,63.0,25.7,1,B002778,2023-03-07
2779,11.0,2023-09-13,Outbound,-10.0,29.5,2,B002779,2023-05-11
2780,45.0,2023-10-27,Outbound,-2.0,31.79,4,B002780,2023-06-13
2781,45.0,2023-10-15,Inbound,116.0,31.79,4,B002781,2023-05-23
2782,26.0,2023-07-29,Outbound,-1.0,48.87,5,B002782,2023-03-04
2783,2.0,2023-04-17,Outbound,-5.0,31.73,2,B002783,2023-04-01
2784,2.0,2023-06-22,Inbound,95.0,31.73,2,B002784,2023-03-24
2785,46.0,2023-09-17,Outbound,-10.0,28.66,1,B002785,2023-01-31
2786,24.0,2023-10-07,Outbound,-1.0,25.51,5,B002786,2023-05-09
2787,25.0,2023-08-16,Outbound,-5.0,40.14,1,B002787,2023-02-12
2788,6.0,2023-12-31,Outbound,-5.0,23.17,5,B002788,2023-06-15
2789,44.0,2023-04-10,Outbound,-2.0,16.38,4,B002789,2023-03-21
2790,38.0,2023-02-27,Outbound,-10.0,34.79,5,B002790,2023-01-31
2791,38.0,2023-12-24,Inbound,171.0,34.79,5,B002791,2023-04-02
2792,31.0,2023-05-27,Outbound,-4.0,19.14,4,B002792,2023-04-13
2793,31.0,2023-05-22,Inbound,185.0,19.14,4,B002793,2023-04-08
2794,45.0,2023-05-09,Outbound,-8.0,31.79,4,B002794,2023-06-30
2795,46.0,2023-02-28,Outbound,-1.0,28.66,5,B002795,2023-05-02
2796,45.0,2023-05-22,Outbound,-2.0,31.79,3,B002796,2023-03-12
2797,14.0,2023-06-22,Outbound,-7.0,5.42,4,B002797,2023-03-10
2798,10.0,2023-02-09,Outbound,-9.0,10.74,1,B002798,2023-04-22
2799,9.0,2023-06-14,Outbound,-2.0,25.66,5,B002799,2023-06-12
2800,17.0,2023-09-28,Outbound,-8.0,25.12,5,B002800,2023-03-13
2801,21.0,2023-05-28,Outbound,-3.0,34.35,3,B002801,2023-06-26
2802,31.0,2023-11-24,Outbound,-3.0,19.14,1,B002802,2023-04-06
2803,31.0,2023-01-27,Inbound,200.0,19.14,1,B002803,2023-03-17
2804,9.0,2023-08-09,Outbound,-7.0,25.66,5,B002804,2023-02-17
2805,9.0,2023-01-24,Inbound,55.0,25.66,5,B002805,2023-04-23
2806,15.0,2023-11-26,Outbound,-9.0,37.19,3,B002806,2023-06-20
2807,15.0,2023-03-18,Inbound,95.0,37.19,3,B002807,2023-03-11
2808,47.0,2023-07-07,Outbound,-2.0,29.6,5,B002808,2023-02-24
2809,47.0,2023-09-22,Inbound,76.0,29.6,5,B002809,2023-05-15
2810,25.0,2023-03-06,Outbound,-4.0,40.14,1,B002810,2023-04-23
2811,25.0,2023-10-06,Inbound,153.0,40.14,1,B002811,2023-02-19
2812,45.0,2023-10-09,Outbound,-7.0,31.79,5,B002812,2023-04-18
2813,26.0,2023-03-06,Outbound,-8.0,48.87,3,B002813,2023-05-27
2814,46.0,2023-08-11,Outbound,-4.0,28.66,3,B002814,2023-04-01
2815,36.0,2023-09-09,Outbound,-4.0,9.45,3,B002815,2023-02-27
2816,31.0,2023-01-28,Outbound,-5.0,19.14,1,B002816,2023-05-23
2817,31.0,2023-03-11,Inbound,183.0,19.14,1,B002817,2023-03-20
2818,23.0,2023-02-02,Outbound,-8.0,47.9,4,B002818,2023-02-23
2819,12.0,2023-05-13,Outbound,-3.0,44.44,3,B002819,2023-03-22
2820,34.0,2023-01-26,Outbound,-5.0,43.77,2,B002820,2023-06-21
2821,24.0,2023-08-09,Outbound,-3.0,25.51,2,B002821,2023-02-21
2822,38.0,2023-07-19,Outbound,-3.0,34.79,5,B002822,2023-02-02
2823,30.0,2023-02-13,Outbound,-9.0,25.27,2,B002823,2023-04-10
2824,41.0,2023-07-27,Outbound,-1.0,15.13,5,B002824,2023-05-24
2825,41.0,2023-05-20,Inbound,59.0,15.13,5,B002825,2023-02-26
2826,2.0,2023-03-31,Outbound,-6.0,31.73,1,B002826,2023-06-07
2827,14.0,2023-10-02,Outbound,-1.0,5.42,5,B002827,2023-05-30
2828,14.0,2023-02-06,Inbound,97.0,5.42,5,B002828,2023-04-27
2829,28.0,2023-04-26,Outbound,-3.0,23.04,5,B002829,2023-02-21
2830,4.0,2023-10-19,Outbound,-4.0,22.83,1,B002830,2023-06-26
2831,4.0,2023-05-15,Inbound,82.0,22.83,1,B002831,2023-02-17
2832,24.0,2023-03-06,Outbound,-8.0,25.51,3,B002832,2023-02-07
2833,28.0,2023-12-16,Outbound,-7.0,23.04,2,B002833,2023-06-20
2834,43.0,2023-04-18,Outbound,-7.0,10.63,4,B002834,2023-03-13
2835,43.0,2023-11-29,Inbound,190.0,10.63,4,B002835,2023-05-29
2836,12.0,2023-02-24,Outbound,-4.0,44.44,2,B002836,2023-03-31
2837,32.0,2023-08-17,Outbound,-10.0,41.7,4,B002837,2023-06-28
2838,32.0,2023-11-08,Inbound,117.0,41.7,4,B002838,2023-03-24
2839,49.0,2023-07-12,Outbound,-3.0,25.7,5,B002839,2023-02-12
2840,49.0,2023-08-25,Inbound,52.0,25.7,5,B002840,2023-05-02
2841,3.0,2023-06-25,Outbound,-10.0,32.15,4,B002841,2023-02-02
2842,23.0,2023-08-03,Outbound,-3.0,47.9,5,B002842,2023-06-05
2843,25.0,2023-06-28,Outbound,-10.0,40.14,5,B002843,2023-02-11
2844,18.0,2023-11-20,Outbound,-1.0,12.42,2,B002844,2023-03-15
2845,36.0,2023-02-11,Outbound,-7.0,9.45,5,B002845,2023-02-05
2846,31.0,2023-06-22,Outbound,-10.0,19.14,2,B002846,2023-03-28
2847,21.0,2023-08-22,Outbound,-4.0,34.35,4,B002847,2023-04-08
2848,7.0,2023-07-17,Outbound,-10.0,17.98,5,B002848,2023-03-03
2849,7.0,2023-10-26,Inbound,172.0,17.98,5,B002849,2023-06-01
2850,48.0,2023-12-18,Outbound,-3.0,12.0,4,B002850,2023-05-26
2851,17.0,2023-11-08,Outbound,-6.0,25.12,2,B002851,2023-03-04
2852,42.0,2023-11-27,Outbound,-7.0,6.32,5,B002852,2023-06-24
2853,22.0,2023-12-07,Outbound,-4.0,37.89,3,B002853,2023-05-25
2854,22.0,2023-02-02,Inbound,182.0,37.89,3,B002854,2023-03-04
2855,32.0,2023-02-16,Outbound,-10.0,41.7,4,B002855,2023-03-28
2856,32.0,2023-07-30,Inbound,124.0,41.7,4,B002856,2023-04-24
2857,10.0,2023-08-09,Outbound,-3.0,10.74,5,B002857,2023-05-19
2858,1.0,2023-08-31,Outbound,-3.0,44.31,5,B002858,2023-05-22
2859,36.0,2023-05-11,Outbound,-2.0,9.45,3,B002859,2023-03-17
2860,40.0,2023-01-16,Outbound,-3.0,26.49,3,B002860,2023-05-04
2861,14.0,2023-07-17,Outbound,-3.0,5.42,5,B002861,2023-06-05
2862,14.0,2023-03-03,Inbound,92.0,5.42,5,B002862,2023-02-19
2863,6.0,2023-09-08,Outbound,-8.0,23.17,2,B002863,2023-03-06
2864,10.0,2023-07-11,Outbound,-6.0,10.74,4,B002864,2023-04-05
2865,19.0,2023-01-03,Outbound,-7.0,40.53,1,B002865,2023-03-24
2866,19.0,2023-06-02,Inbound,198.0,40.53,1,B002866,2023-02-04
2867,35.0,2023-11-27,Outbound,-1.0,38.65,1,B002867,2023-02-05
2868,30.0,2023-12-21,Outbound,-7.0,25.27,3,B002868,2023-02-07
2869,30.0,2023-03-01,Inbound,117.0,25.27,3,B002869,2023-02-01
2870,23.0,2023-09-27,Outbound,-4.0,47.9,2,B002870,2023-06-21
2871,38.0,2023-03-23,Outbound,-8.0,34.79,4,B002871,2023-02-04
2872,38.0,2023-04-17,Inbound,86.0,34.79,4,B002872,2023-04-23
2873,6.0,2023-01-02,Outbound,-1.0,23.17,2,B002873,2023-02-19
2874,21.0,2023-07-13,Outbound,-1.0,34.35,2,B002874,2023-05-19
2875,36.0,2023-12-29,Outbound,-2.0,9.45,5,B002875,2023-05-12
2876,27.0,2023-06-21,Outbound,-2.0,23.33,3,B002876,2023-06-10
2877,5.0,2023-04-08,Outbound,-8.0,15.41,4,B002877,2023-05-01
2878,29.0,2023-12-19,Outbound,-9.0,47.09,1,B002878,2023-05-08
2879,47.0,2023-09-16,Outbound,-8.0,29.6,5,B002879,2023-06-20
2880,27.0,2023-12-28,Outbound,-2.0,23.33,1,B002880,2023-05-03
2881,29.0,2023-05-06,Outbound,-3.0,47.09,3,B002881,2023-04-21
2882,29.0,2023-03-03,Inbound,69.0,47.09,3,B002882,2023-06-22
2883,4.0,2023-05-10,Outbound,-10.0,22.83,1,B002883,2023-02-04
2884,11.0,2023-06-17,Outbound,-1.0,29.5,5,B002884,2023-02-26
2885,42.0,2023-03-12,Outbound,-9.0,6.32,5,B002885,2023-04-24
2886,46.0,2023-08-20,Outbound,-4.0,28.66,5,B002886,2023-03-27
2887,8.0,2023-12-14,Outbound,-3.0,24.93,2,B002887,2023-05-12
2888,27.0,2023-06-20,Outbound,-1.0,23.33,5,B002888,2023-05-04
2889,27.0,2023-10-18,Inbound,58.0,23.33,5,B002889,2023-02-04
2890,39.0,2023-04-02,Outbound,-3.0,6.98,1,B002890,2023-05-18
2891,40.0,2023-05-12,Outbound,-3.0,26.49,1,B002891,2023-02-09
2892,20.0,2023-10-16,Outbound,-2.0,45.49,3,B002892,2023-06-10
2893,7.0,2023-11-05,Outbound,-5.0,17.98,1,B002893,2023-03-26
2894,13.0,2023-09-25,Outbound,-4.0,33.65,5,B002894,2023-06-20
2895,23.0,2023-06-08,Outbound,-2.0,47.9,2,B002895,2023-02-03
2896,23.0,2023-11-10,Inbound,153.0,47.9,2,B002896,2023-03-07
2897,13.0,2023-12-08,Outbound,-7.0,33.65,5,B002897,2023-05-23
2898,32.0,2023-12-02,Outbound,-1.0,41.7,4,B002898,2023-03-10
2899,42.0,2023-12-13,Outbound,-7.0,6.32,4,B002899,2023-02-21
2900,42.0,2023-05-15,Inbound,155.0,6.32,4,B002900,2023-02-18
2901,31.0,2023-05-05,Outbound,-2.0,19.14,2,B002901,2023-04-05
2902,31.0,2023-01-02,Inbound,193.0,19.14,2,B002902,2023-06-02
2903,30.0,2023-03-06,Outbound,-7.0,25.27,5,B002903,2023-02-12
2904,2.0,2023-02-10,Outbound,-9.0,31.73,5,B002904,2023-03-06
2905,16.0,2023-07-25,Outbound,-2.0,43.46,2,B002905,2023-04-07
2906,8.0,2023-10-17,Outbound,-7.0,24.93,4,B002906,2023-04-19
2907,8.0,2023-08-02,Inbound,175.0,24.93,4,B002907,2023-05-29
2908,10.0,2023-07-05,Outbound,-1.0,10.74,3,B002908,2023-03-18
2909,10.0,2023-08-22,Inbound,194.0,10.74,3,B002909,2023-06-16
2910,41.0,2023-06-18,Outbound,-10.0,15.13,5,B002910,2023-04-29
2911,50.0,2023-05-14,Outbound,-8.0,33.76,4,B002911,2023-03-29
2912,26.0,2023-11-10,Outbound,-4.0,48.87,1,B002912,2023-04-20
2913,40.0,2023-03-28,Outbound,-1.0,26.49,1,B002913,2023-04-18
2914,34.0,2023-05-19,Outbound,-1.0,43.77,5,B002914,2023-02-27
2915,22.0,2023-09-29,Outbound,-4.0,37.89,2,B002915,2023-03-01
2916,14.0,2023-09-27,Outbound,-5.0,5.42,3,B002916,2023-04-19
2917,30.0,2023-05-03,Outbound,-4.0,25.27,5,B002917,2023-06-01
2918,31.0,2023-07-10,Outbound,-9.0,19.14,5,B002918,2023-05-27
2919,31.0,2023-04-30,Inbound,50.0,19.14,5,B002919,2023-03-04
2920,47.0,2023-07-31,Outbound,-6.0,29.6,4,B002920,2023-05-09
2921,47.0,2023-04-18,Inbound,57.0,29.6,4,B002921,2023-03-27
2922,28.0,2023-02-08,Outbound,-10.0,23.04,5,B002922,2023-06-23
2923,32.0,2023-03-29,Outbound,-10.0,41.7,2,B002923,2023-02-10
2924,41.0,2023-10-31,Outbound,-10.0,15.13,2,B002924,2023-03-12
2925,36.0,2023-08-20,Outbound,-8.0,9.45,2,B002925,2023-04-02
2926,21.0,2023-03-13,Outbound,-10.0,34.35,5,B002926,2023-06-22
2927,21.0,2023-04-09,Inbound,174.0,34.35,5,B002927,2023-06-14
2928,1.0,2023-01-02,Outbound,-10.0,44.31,5,B002928,2023-04-03
2929,1.0,2023-10-13,Inbound,74.0,44.31,5,B002929,2023-02-02
2930,28.0,2023-12-14,Outbound,-1.0,23.04,4,B002930,2023-03-07
2931,24.0,2023-03-17,Outbound,-6.0,25.51,4,B002931,2023-04-20
2932,32.0,2023-02-22,Outbound,-9.0,41.7,3,B002932,2023-05-19
2933,32.0,2023-05-09,Inbound,199.0,41.7,3,B002933,2023-05-04
2934,26.0,2023-07-01,Outbound,-9.0,48.87,4,B002934,2023-05-08
2935,1.0,2023-01-07,Outbound,-5.0,44.31,4,B002935,2023-06-16
2936,1.0,2023-03-10,Inbound,145.0,44.31,4,B002936,2023-03-26
2937,31.0,2023-12-04,Outbound,-1.0,19.14,4,B002937,2023-04-13
2938,16.0,2023-05-08,Outbound,-8.0,43.46,1,B002938,2023-03-06
2939,2.0,2023-11-25,Outbound,-5.0,31.73,2,B002939,2023-06-17
2940,9.0,2023-04-05,Outbound,-7.0,25.66,3,B002940,2023-05-24
2941,33.0,2023-07-12,Outbound,-3.0,21.05,2,B002941,2023-06-08
2942,33.0,2023-02-09,Inbound,82.0,21.05,2,B002942,2023-06-21
2943,36.0,2023-06-14,Outbound,-7.0,9.45,3,B002943,2023-04-26
2944,37.0,2023-05-28,Outbound,-9.0,15.22,4,B002944,2023-06-24
2945,37.0,2023-01-05,Inbound,108.0,15.22,4,B002945,2023-05-05
2946,24.0,2023-02-04,Outbound,-5.0,25.51,1,B002946,2023-03-15
2947,24.0,2023-05-06,Inbound,51.0,25.51,1,B002947,2023-04-08
2948,7.0,2023-09-25,Outbound,-4.0,17.98,1,B002948,2023-02-28
2949,24.0,2023-01-22,Outbound,-9.0,25.51,3,B002949,2023-02-24
2950,19.0,2023-01-21,Outbound,-9.0,40.53,3,B002950,2023-05-21
2951,50.0,2023-08-30,Outbound,-1.0,33.76,4,B002951,2023-02-23
2952,40.0,2023-07-12,Outbound,-3.0,26.49,2,B002952,2023-04-08
2953,43.0,2023-11-28,Outbound,-4.0,10.63,4,B002953,2023-03-24
2954,50.0,2023-05-19,Outbound,-1.0,33.76,5,B002954,2023-06-12
2955,17.0,2023-03-27,Outbound,-3.0,25.12,2,B002955,2023-04-07
2956,28.0,2023-01-04,Outbound,-8.0,23.04,2,B002956,2023-06-25
